ID	adj.P.Val	P.Value	F	Gene.symbol	Gene.title
236266_at	1.79e-01	4.88e-02	3.27	RORA	RAR related orphan receptor A
211997_x_at	1.79e-01	4.88e-02	3.27	MIR4738///H3F3B///H3F3A	microRNA 4738///H3 histone, family 3B///H3 histone, family 3A
205099_s_at	1.79e-01	4.88e-02	3.27	CCR1	C-C motif chemokine receptor 1
1564233_at	1.79e-01	4.88e-02	3.27	FLJ33534	uncharacterized LOC285150
209193_at	1.79e-01	4.89e-02	3.27	PIM1	Pim-1 proto-oncogene, serine/threonine kinase
230245_s_at	1.79e-01	4.89e-02	3.27	LINC00926	long intergenic non-protein coding RNA 926
212554_at	1.79e-01	4.89e-02	3.27	CAP2	CAP, adenylate cyclase-associated protein, 2 (yeast)
219707_at	1.79e-01	4.89e-02	3.27	CPNE7	copine 7
221216_s_at	1.79e-01	4.89e-02	3.27	SCMH1	sex comb on midleg homolog 1 (Drosophila)
217010_s_at	1.79e-01	4.89e-02	3.27	CDC25C	cell division cycle 25C
212395_s_at	1.79e-01	4.89e-02	3.27	EMC1	ER membrane protein complex subunit 1
237330_at	1.79e-01	4.89e-02	3.27		
203709_at	1.79e-01	4.89e-02	3.27	PHKG2	phosphorylase kinase catalytic subunit gamma 2
224262_at	1.79e-01	4.89e-02	3.27	IL1F10	interleukin 1 family member 10 (theta)
244233_at	1.79e-01	4.89e-02	3.27	TPGS2	tubulin polyglutamylase complex subunit 2
201790_s_at	1.79e-01	4.90e-02	3.27	DHCR7	7-dehydrocholesterol reductase
231079_at	1.79e-01	4.90e-02	3.27	NANOG	Nanog homeobox
225380_at	1.79e-01	4.90e-02	3.27	PKDCC	protein kinase domain containing, cytoplasmic
1552558_a_at	1.79e-01	4.90e-02	3.27	RAI1	retinoic acid induced 1
244059_at	1.79e-01	4.90e-02	3.27		
220418_at	1.79e-01	4.90e-02	3.27	UBASH3A	ubiquitin associated and SH3 domain containing A
1554978_at	1.79e-01	4.90e-02	3.27	ERICH1-AS1	ERICH1 antisense RNA 1
206697_s_at	1.79e-01	4.90e-02	3.27	HP	haptoglobin
229268_at	1.79e-01	4.90e-02	3.27	OTULIN	OTU deubiquitinase with linear linkage specificity
208674_x_at	1.79e-01	4.90e-02	3.27	DDOST	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit
208803_s_at	1.79e-01	4.90e-02	3.27	SRP72	signal recognition particle 72
203023_at	1.79e-01	4.90e-02	3.27	NOP16	NOP16 nucleolar protein
205073_at	1.79e-01	4.90e-02	3.27	CYP2J2	cytochrome P450 family 2 subfamily J member 2
1566786_at	1.79e-01	4.91e-02	3.27		
1561631_at	1.79e-01	4.91e-02	3.27		
223381_at	1.79e-01	4.91e-02	3.27	NUF2	NUF2, NDC80 kinetochore complex component
209492_x_at	1.79e-01	4.91e-02	3.27	ATP5I	ATP synthase, H+ transporting, mitochondrial Fo complex subunit E
203765_at	1.79e-01	4.91e-02	3.27	GCA	grancalcin
216466_at	1.79e-01	4.91e-02	3.27	NAV3	neuron navigator 3
210029_at	1.79e-01	4.91e-02	3.27	IDO1	indoleamine 2,3-dioxygenase 1
233736_at	1.79e-01	4.91e-02	3.27		
223326_s_at	1.79e-01	4.91e-02	3.27	GOLGA2P10	golgin A2 pseudogene 10
222222_s_at	1.80e-01	4.92e-02	3.27	HOMER3	homer scaffolding protein 3
239593_at	1.80e-01	4.92e-02	3.27	TMEM213	transmembrane protein 213
45288_at	1.80e-01	4.92e-02	3.26	ABHD6	abhydrolase domain containing 6
237103_at	1.80e-01	4.92e-02	3.26		
229578_at	1.80e-01	4.92e-02	3.26	JPH2	junctophilin 2
238793_at	1.80e-01	4.92e-02	3.26	TIGD7	tigger transposable element derived 7
1560909_x_at	1.80e-01	4.92e-02	3.26		
216376_x_at	1.80e-01	4.93e-02	3.26		
224438_at	1.80e-01	4.93e-02	3.26		
228040_at	1.80e-01	4.93e-02	3.26	GLIDR	glioblastoma down-regulated RNA
215178_x_at	1.80e-01	4.93e-02	3.26	NAAA	N-acylethanolamine acid amidase
1553025_at	1.80e-01	4.93e-02	3.26	ADGRG6	adhesion G protein-coupled receptor G6
215097_at	1.80e-01	4.93e-02	3.26	CAPZB	capping actin protein of muscle Z-line beta subunit
244750_at	1.80e-01	4.93e-02	3.26		
235581_at	1.80e-01	4.93e-02	3.26		
211205_x_at	1.80e-01	4.93e-02	3.26	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha
204221_x_at	1.80e-01	4.93e-02	3.26	GLIPR1	GLI pathogenesis related 1
213127_s_at	1.80e-01	4.94e-02	3.26	MED8	mediator complex subunit 8
233031_at	1.80e-01	4.94e-02	3.26	ZEB2	zinc finger E-box binding homeobox 2
235754_at	1.80e-01	4.94e-02	3.26	HFE	hemochromatosis
1553872_at	1.80e-01	4.94e-02	3.26	NATD1	N-acetyltransferase domain containing 1
242979_at	1.80e-01	4.94e-02	3.26	IRS1	insulin receptor substrate 1
1555705_a_at	1.80e-01	4.94e-02	3.26	CMTM3	CKLF like MARVEL transmembrane domain containing 3
242961_x_at	1.80e-01	4.94e-02	3.26	DDX58	DEXD/H-box helicase 58
233883_at	1.80e-01	4.94e-02	3.26	SNX24	sorting nexin 24
239227_at	1.80e-01	4.94e-02	3.26		
226285_at	1.80e-01	4.94e-02	3.26	CAPRIN1	cell cycle associated protein 1
204668_at	1.80e-01	4.94e-02	3.26	RNF24	ring finger protein 24
235333_at	1.80e-01	4.94e-02	3.26	B4GALT6	beta-1,4-galactosyltransferase 6
225948_at	1.80e-01	4.94e-02	3.26	APOPT1	apoptogenic 1, mitochondrial
200807_s_at	1.80e-01	4.94e-02	3.26	HSPD1	heat shock protein family D (Hsp60) member 1
227499_at	1.80e-01	4.94e-02	3.26	FZD3	frizzled class receptor 3
227520_at	1.80e-01	4.94e-02	3.26	TXLNG	taxilin gamma
228702_at	1.80e-01	4.94e-02	3.26	LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript
236070_at	1.80e-01	4.95e-02	3.26	C2orf81	chromosome 2 open reading frame 81
1564628_at	1.80e-01	4.95e-02	3.26		
1555393_s_at	1.80e-01	4.95e-02	3.26	LINC01547	long intergenic non-protein coding RNA 1547
205370_x_at	1.80e-01	4.95e-02	3.26	DBT	dihydrolipoamide branched chain transacylase E2
204831_at	1.80e-01	4.95e-02	3.26	CDK8	cyclin dependent kinase 8
216380_x_at	1.80e-01	4.95e-02	3.26		
212736_at	1.80e-01	4.95e-02	3.26	C16orf45	chromosome 16 open reading frame 45
1552616_a_at	1.80e-01	4.95e-02	3.26	ACACB	acetyl-CoA carboxylase beta
227594_at	1.80e-01	4.95e-02	3.26	ZMYM6	zinc finger MYM-type containing 6
1552278_a_at	1.80e-01	4.95e-02	3.26	SLC46A1	solute carrier family 46 member 1
207309_at	1.80e-01	4.95e-02	3.26	NOS1	nitric oxide synthase 1
207694_at	1.80e-01	4.95e-02	3.26	POU3F4	POU class 3 homeobox 4
229791_at	1.80e-01	4.96e-02	3.26	LPCAT2	lysophosphatidylcholine acyltransferase 2
226348_at	1.80e-01	4.96e-02	3.26	FUT11	fucosyltransferase 11
1569001_at	1.80e-01	4.96e-02	3.26	BMP1	bone morphogenetic protein 1
238406_x_at	1.80e-01	4.96e-02	3.26	SEZ6L2	seizure related 6 homolog like 2
239569_at	1.80e-01	4.96e-02	3.26	FZD10-AS1	FZD10 antisense RNA 1 (head to head)
1558606_s_at	1.80e-01	4.96e-02	3.26	TTC5	tetratricopeptide repeat domain 5
1561064_a_at	1.80e-01	4.96e-02	3.26		
214345_at	1.81e-01	4.96e-02	3.25		
207692_s_at	1.81e-01	4.96e-02	3.25	ACAN	aggrecan
216740_at	1.81e-01	4.96e-02	3.25		
206325_at	1.81e-01	4.96e-02	3.25	SERPINA6	serpin family A member 6
207639_at	1.81e-01	4.96e-02	3.25	FZD9	frizzled class receptor 9
1562943_at	1.81e-01	4.96e-02	3.25	MACROD2-AS1	MACROD2 antisense RNA 1
201538_s_at	1.81e-01	4.96e-02	3.25	DUSP3	dual specificity phosphatase 3
216460_at	1.81e-01	4.97e-02	3.25	LOC101927181	uncharacterized LOC101927181
200917_s_at	1.81e-01	4.97e-02	3.25	SRPRA	SRP receptor alpha subunit
212324_s_at	1.81e-01	4.97e-02	3.25	VPS13D	vacuolar protein sorting 13 homolog D
208417_at	1.81e-01	4.97e-02	3.25	FGF6	fibroblast growth factor 6
213760_s_at	1.81e-01	4.97e-02	3.25	ZNF330	zinc finger protein 330
213209_at	1.81e-01	4.97e-02	3.25	TAF6L	TATA-box binding protein associated factor 6 like
240451_at	1.81e-01	4.97e-02	3.25		
1552903_at	1.81e-01	4.97e-02	3.25	B4GALNT2	beta-1,4-N-acetyl-galactosaminyltransferase 2
1552617_a_at	1.81e-01	4.97e-02	3.25	RFWD2	ring finger and WD repeat domain 2
222451_s_at	1.81e-01	4.97e-02	3.25	ZDHHC9	zinc finger DHHC-type containing 9
234706_x_at	1.81e-01	4.98e-02	3.25	CFTR	cystic fibrosis transmembrane conductance regulator
1561322_at	1.81e-01	4.98e-02	3.25	LOC101927450	uncharacterized LOC101927450
204279_at	1.81e-01	4.98e-02	3.25	PSMB9	proteasome subunit beta 9
1560582_a_at	1.81e-01	4.98e-02	3.25		
226550_at	1.81e-01	4.98e-02	3.25	SLC9A7	solute carrier family 9 member A7
242490_at	1.81e-01	4.98e-02	3.25		
202136_at	1.81e-01	4.98e-02	3.25	ZMYND11	zinc finger MYND-type containing 11
241502_x_at	1.81e-01	4.98e-02	3.25		
200799_at	1.81e-01	4.98e-02	3.25	HSPA1B///HSPA1A	heat shock protein family A (Hsp70) member 1B///heat shock protein family A (Hsp70) member 1A
234259_at	1.81e-01	4.98e-02	3.25		
240188_at	1.81e-01	4.98e-02	3.25		
206553_at	1.81e-01	4.98e-02	3.25	OAS2	2'-5'-oligoadenylate synthetase 2
237061_at	1.81e-01	4.98e-02	3.25	ZNF347	zinc finger protein 347
207417_s_at	1.81e-01	4.98e-02	3.25	ZNF559-ZNF177///ZNF177	ZNF559-ZNF177 readthrough///zinc finger protein 177
210386_s_at	1.81e-01	4.98e-02	3.25	MTX1	metaxin 1
217881_s_at	1.81e-01	4.98e-02	3.25	CDC27	cell division cycle 27
203915_at	1.81e-01	4.98e-02	3.25	CXCL9	C-X-C motif chemokine ligand 9
216138_at	1.81e-01	4.98e-02	3.25		
229712_at	1.81e-01	4.99e-02	3.25	SNAPC3	small nuclear RNA activating complex polypeptide 3
225746_at	1.81e-01	4.99e-02	3.25	RAB11FIP4	RAB11 family interacting protein 4
204815_s_at	1.81e-01	4.99e-02	3.25	DHX34	DEAH-box helicase 34
235400_at	1.81e-01	4.99e-02	3.25	FCRLA	Fc receptor like A
230041_at	1.81e-01	4.99e-02	3.25		
239346_at	1.81e-01	4.99e-02	3.25	GTF2H3	general transcription factor IIH subunit 3
239813_at	1.81e-01	4.99e-02	3.25	IQCH	IQ motif containing H
223500_at	1.81e-01	4.99e-02	3.25	CPLX1	complexin 1
1557091_at	1.81e-01	4.99e-02	3.25	MAMSTR	MEF2 activating motif and SAP domain containing transcriptional regulator
204317_at	1.81e-01	4.99e-02	3.25	TRMU///GTSE1	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase///G2 and S-phase expressed 1
203133_at	1.81e-01	4.99e-02	3.25	SEC61B	Sec61 translocon beta subunit
243450_at	1.81e-01	5.00e-02	3.25		
210272_at	1.81e-01	5.00e-02	3.25	CYP2B7P	cytochrome P450 family 2 subfamily B member 7, pseudogene
234688_x_at	1.81e-01	5.00e-02	3.25	CNTROB	centrobin, centriole duplication and spindle assembly protein
200829_x_at	1.81e-01	5.00e-02	3.25	ZNF207	zinc finger protein 207
240239_at	1.81e-01	5.00e-02	3.25	ZNF566	zinc finger protein 566
209401_s_at	1.81e-01	5.00e-02	3.25	SLC12A4	solute carrier family 12 member 4
201440_at	1.81e-01	5.00e-02	3.25	DDX23	DEAD-box helicase 23
202510_s_at	1.81e-01	5.00e-02	3.25	TNFAIP2	TNF alpha induced protein 2
1555370_a_at	1.81e-01	5.00e-02	3.25	CAMTA1	calmodulin binding transcription activator 1
243566_at	1.81e-01	5.00e-02	3.25		
201756_at	1.81e-01	5.00e-02	3.25	RPA2	replication protein A2
233058_at	1.81e-01	5.00e-02	3.25	GPSM2	G-protein signaling modulator 2
229358_at	1.81e-01	5.00e-02	3.25	IHH	indian hedgehog
229134_at	1.81e-01	5.00e-02	3.25	VANGL1	VANGL planar cell polarity protein 1
204450_x_at	1.81e-01	5.00e-02	3.25	APOA1	apolipoprotein A1
1566762_at	1.81e-01	5.00e-02	3.25		
217308_at	1.81e-01	5.00e-02	3.25	OR1F2P	olfactory receptor family 1 subfamily F member 2 pseudogene
1557312_at	1.81e-01	5.00e-02	3.25	LINC01465	long intergenic non-protein coding RNA 1465
236449_at	1.81e-01	5.00e-02	3.25	CSTB	cystatin B
201941_at	1.81e-01	5.00e-02	3.24	CPD	carboxypeptidase D
209289_at	1.81e-01	5.00e-02	3.24	NFIB	nuclear factor I B
207586_at	1.81e-01	5.01e-02	3.24	SHH	sonic hedgehog
218910_at	1.81e-01	5.01e-02	3.24	ANO10	anoctamin 10
217826_s_at	1.81e-01	5.01e-02	3.24	UBE2J1	ubiquitin conjugating enzyme E2 J1
209433_s_at	1.81e-01	5.01e-02	3.24	PPAT	phosphoribosyl pyrophosphate amidotransferase
1566144_at	1.81e-01	5.01e-02	3.24		
205335_s_at	1.81e-01	5.01e-02	3.24	SRP19	signal recognition particle 19
1553869_at	1.81e-01	5.01e-02	3.24	SESN3	sestrin 3
242279_at	1.81e-01	5.01e-02	3.24		
1556717_at	1.81e-01	5.01e-02	3.24	MIR194-2	microRNA 194-2
1560156_at	1.81e-01	5.01e-02	3.24	LOC101928054	uncharacterized LOC101928054
215614_at	1.81e-01	5.01e-02	3.24		
228130_at	1.81e-01	5.01e-02	3.24	ZSCAN30	zinc finger and SCAN domain containing 30
213082_s_at	1.81e-01	5.01e-02	3.24	SLC35D2	solute carrier family 35 member D2
235780_at	1.81e-01	5.01e-02	3.24	PRKACB	protein kinase cAMP-activated catalytic subunit beta
238700_at	1.81e-01	5.01e-02	3.24	PIAS2	protein inhibitor of activated STAT 2
226508_at	1.81e-01	5.01e-02	3.24	PHC3	polyhomeotic homolog 3
208662_s_at	1.81e-01	5.01e-02	3.24	TTC3P1///TTC3	tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3
208687_x_at	1.82e-01	5.02e-02	3.24	SNORD14D///SNORD14C///HSPA8	small nucleolar RNA, C/D box 14D///small nucleolar RNA, C/D box 14C///heat shock protein family A (Hsp70) member 8
1553082_at	1.82e-01	5.02e-02	3.24	CRYGN	crystallin gamma N
1558728_at	1.82e-01	5.02e-02	3.24	VPS9D1-AS1	VPS9D1 antisense RNA 1
216304_x_at	1.82e-01	5.02e-02	3.24	YME1L1	YME1 like 1 ATPase
206990_at	1.82e-01	5.02e-02	3.24	TNR	tenascin R
1564169_at	1.82e-01	5.02e-02	3.24	LOC101928519	uncharacterized LOC101928519
232570_s_at	1.82e-01	5.03e-02	3.24	ADAM33	ADAM metallopeptidase domain 33
222377_at	1.82e-01	5.03e-02	3.24	TBX10	T-box 10
243518_at	1.82e-01	5.03e-02	3.24		
1565754_x_at	1.82e-01	5.03e-02	3.24	FGD2	FYVE, RhoGEF and PH domain containing 2
215365_at	1.82e-01	5.03e-02	3.24	CACNB2	calcium voltage-gated channel auxiliary subunit beta 2
230176_at	1.82e-01	5.03e-02	3.24	UEVLD	UEV and lactate/malate dehyrogenase domains
237856_at	1.82e-01	5.03e-02	3.24	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1
240256_at	1.82e-01	5.03e-02	3.24		
218102_at	1.82e-01	5.03e-02	3.24	DERA	deoxyribose-phosphate aldolase
243738_at	1.82e-01	5.03e-02	3.24	NMNAT3	nicotinamide nucleotide adenylyltransferase 3
220666_at	1.82e-01	5.03e-02	3.24		
204856_at	1.82e-01	5.03e-02	3.24	B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3
217860_at	1.82e-01	5.03e-02	3.24	NDUFA10	NADH:ubiquinone oxidoreductase subunit A10
1553993_s_at	1.82e-01	5.03e-02	3.24	MIR6800///MED25	microRNA 6800///mediator complex subunit 25
234587_at	1.82e-01	5.03e-02	3.24		
218236_s_at	1.82e-01	5.03e-02	3.24	PRKD3	protein kinase D3
207891_s_at	1.82e-01	5.03e-02	3.24	HAUS7///TREX2	HAUS augmin like complex subunit 7///three prime repair exonuclease 2
210342_s_at	1.82e-01	5.03e-02	3.24	TPO	thyroid peroxidase
223507_at	1.82e-01	5.03e-02	3.24	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit
233402_at	1.82e-01	5.03e-02	3.24		
205031_at	1.82e-01	5.04e-02	3.24	EFNB3	ephrin B3
1560049_at	1.82e-01	5.04e-02	3.24		
225125_at	1.82e-01	5.04e-02	3.24	MMGT1	membrane magnesium transporter 1
212228_s_at	1.82e-01	5.04e-02	3.24	COQ9	coenzyme Q9
216485_s_at	1.82e-01	5.04e-02	3.24	TPSAB1	tryptase alpha/beta 1
218767_at	1.82e-01	5.04e-02	3.24	REXO4	REX4 homolog, 3'-5' exonuclease
202139_at	1.82e-01	5.04e-02	3.24	AKR7A2	aldo-keto reductase family 7 member A2
209714_s_at	1.82e-01	5.04e-02	3.24	CDKN3	cyclin dependent kinase inhibitor 3
210107_at	1.82e-01	5.04e-02	3.24	CLCA1	chloride channel accessory 1
208647_at	1.82e-01	5.04e-02	3.24	FDFT1	farnesyl-diphosphate farnesyltransferase 1
213890_x_at	1.82e-01	5.04e-02	3.24	RPS16	ribosomal protein S16
239349_at	1.82e-01	5.04e-02	3.24	C1QTNF7	C1q and tumor necrosis factor related protein 7
239715_at	1.82e-01	5.04e-02	3.24		
1566267_at	1.82e-01	5.05e-02	3.24		
206863_x_at	1.82e-01	5.05e-02	3.24	HRK	harakiri, BCL2 interacting protein
224583_at	1.82e-01	5.05e-02	3.23	COTL1	coactosin like F-actin binding protein 1
1564367_at	1.82e-01	5.05e-02	3.23	CXXC1P1	CXXC finger protein 1 pseudogene 1
220391_at	1.82e-01	5.05e-02	3.23	ZBTB3	zinc finger and BTB domain containing 3
217855_x_at	1.82e-01	5.05e-02	3.23	SDF4	stromal cell derived factor 4
236160_at	1.82e-01	5.05e-02	3.23	TRIP11	thyroid hormone receptor interactor 11
243617_at	1.82e-01	5.05e-02	3.23	ZNF827	zinc finger protein 827
211503_s_at	1.82e-01	5.05e-02	3.23	RAB14	RAB14, member RAS oncogene family
238531_x_at	1.82e-01	5.05e-02	3.23		
207591_s_at	1.82e-01	5.05e-02	3.23	ARID1A	AT-rich interaction domain 1A
1561937_x_at	1.82e-01	5.06e-02	3.23	IGHV4-31///IGHM///IGHG1///IGHA1	immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 1
237287_at	1.82e-01	5.06e-02	3.23		
240124_at	1.82e-01	5.06e-02	3.23		
204664_at	1.82e-01	5.06e-02	3.23	ALPP	alkaline phosphatase, placental
1566342_at	1.82e-01	5.06e-02	3.23	SOD2	superoxide dismutase 2, mitochondrial
1553946_at	1.82e-01	5.06e-02	3.23	DCD	dermcidin
228628_at	1.82e-01	5.06e-02	3.23	SRGAP2C	SLIT-ROBO Rho GTPase activating protein 2C
214086_s_at	1.82e-01	5.06e-02	3.23	PARP2	poly(ADP-ribose) polymerase 2
234855_at	1.82e-01	5.06e-02	3.23	ORF1	uncharacterized protein, clone pT-Adv JuaX22
203665_at	1.82e-01	5.06e-02	3.23	HMOX1	heme oxygenase 1
234768_at	1.82e-01	5.06e-02	3.23		
237555_at	1.82e-01	5.06e-02	3.23	CARS2	cysteinyl-tRNA synthetase 2, mitochondrial (putative)
225476_at	1.82e-01	5.06e-02	3.23	GPANK1	G-patch domain and ankyrin repeats 1
206970_at	1.82e-01	5.06e-02	3.23	CNTN2	contactin 2
215040_at	1.83e-01	5.07e-02	3.23	RNASEH2B	ribonuclease H2 subunit B
1568717_a_at	1.83e-01	5.07e-02	3.23	FKBP15	FK506 binding protein 15
1561587_at	1.83e-01	5.07e-02	3.23	LINC00907	long intergenic non-protein coding RNA 907
225057_at	1.83e-01	5.07e-02	3.23	SLC15A4	solute carrier family 15 member 4
202110_at	1.83e-01	5.07e-02	3.23	COX7B	cytochrome c oxidase subunit 7B
228538_at	1.83e-01	5.07e-02	3.23	ZNF662	zinc finger protein 662
1563450_at	1.83e-01	5.07e-02	3.23	DEFB107B///DEFB107A	defensin beta 107B///defensin beta 107A
225386_s_at	1.83e-01	5.07e-02	3.23	HNRNPLL	heterogeneous nuclear ribonucleoprotein L like
1566166_at	1.83e-01	5.07e-02	3.23		
235578_at	1.83e-01	5.08e-02	3.23	ABCC9	ATP binding cassette subfamily C member 9
208178_x_at	1.83e-01	5.08e-02	3.23	TRIO	trio Rho guanine nucleotide exchange factor
238728_at	1.83e-01	5.08e-02	3.23	MRPS23	mitochondrial ribosomal protein S23
224802_at	1.83e-01	5.08e-02	3.23	NDFIP2	Nedd4 family interacting protein 2
202078_at	1.83e-01	5.08e-02	3.23	COPS3	COP9 signalosome subunit 3
1556597_a_at	1.83e-01	5.08e-02	3.23	LOC284513	uncharacterized LOC284513
1570454_at	1.83e-01	5.08e-02	3.23	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2
208663_s_at	1.83e-01	5.08e-02	3.23	TTC3P1///TTC3	tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3
1568802_at	1.83e-01	5.09e-02	3.23		
1557113_at	1.83e-01	5.09e-02	3.23	LOC283588	uncharacterized LOC283588
204585_s_at	1.83e-01	5.09e-02	3.23	L1CAM	L1 cell adhesion molecule
229459_at	1.83e-01	5.09e-02	3.23	FAM19A5	family with sequence similarity 19 member A5, C-C motif chemokine like
242724_x_at	1.83e-01	5.09e-02	3.23		
1552575_a_at	1.83e-01	5.09e-02	3.23	C6orf141	chromosome 6 open reading frame 141
200061_s_at	1.83e-01	5.09e-02	3.23	RPS24	ribosomal protein S24
220941_s_at	1.83e-01	5.09e-02	3.23	C21orf91	chromosome 21 open reading frame 91
200837_at	1.83e-01	5.09e-02	3.23	BCAP31	B-cell receptor-associated protein 31
210959_s_at	1.83e-01	5.09e-02	3.23	SRD5A1	steroid 5 alpha-reductase 1
213685_at	1.83e-01	5.09e-02	3.22	TCEB3-AS1	TCEB3 antisense RNA 1
211337_s_at	1.83e-01	5.09e-02	3.22	TUBGCP4	tubulin gamma complex associated protein 4
1570239_a_at	1.83e-01	5.09e-02	3.22	CLNK	cytokine dependent hematopoietic cell linker
211389_x_at	1.83e-01	5.09e-02	3.22	KIR3DS1	killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1
1562463_at	1.83e-01	5.09e-02	3.22	LOC101929260	uncharacterized LOC101929260
225934_at	1.83e-01	5.09e-02	3.22		
240592_at	1.83e-01	5.09e-02	3.22	LCORL	ligand dependent nuclear receptor corepressor like
208233_at	1.83e-01	5.09e-02	3.22	PDPN	podoplanin
224618_at	1.83e-01	5.09e-02	3.22	PTBP3	polypyrimidine tract binding protein 3
201407_s_at	1.83e-01	5.10e-02	3.22	PPP1CB	protein phosphatase 1 catalytic subunit beta
229535_at	1.83e-01	5.10e-02	3.22	PTPMT1	protein tyrosine phosphatase, mitochondrial 1
231695_at	1.83e-01	5.10e-02	3.22		
236082_at	1.83e-01	5.10e-02	3.22	PHLDB3	pleckstrin homology like domain family B member 3
237789_at	1.83e-01	5.10e-02	3.22		
235615_at	1.83e-01	5.10e-02	3.22	PGGT1B	protein geranylgeranyltransferase type I subunit beta
240853_at	1.83e-01	5.10e-02	3.22		
204754_at	1.83e-01	5.10e-02	3.22	HLF	HLF, PAR bZIP transcription factor
238173_at	1.83e-01	5.10e-02	3.22	TCEA2	transcription elongation factor A2
205539_at	1.83e-01	5.10e-02	3.22	AVIL	advillin
224137_at	1.83e-01	5.10e-02	3.22	CACNG7	calcium voltage-gated channel auxiliary subunit gamma 7
200918_s_at	1.83e-01	5.10e-02	3.22	SRPRA	SRP receptor alpha subunit
213176_s_at	1.83e-01	5.10e-02	3.22	LTBP4	latent transforming growth factor beta binding protein 4
221615_at	1.83e-01	5.10e-02	3.22	BMP8B	bone morphogenetic protein 8b
1554501_at	1.83e-01	5.11e-02	3.22	TSC22D4	TSC22 domain family member 4
208463_at	1.83e-01	5.11e-02	3.22	GABRA4	gamma-aminobutyric acid type A receptor alpha4 subunit
1558755_x_at	1.83e-01	5.11e-02	3.22	ZNF763	zinc finger protein 763
222262_s_at	1.83e-01	5.11e-02	3.22	ETNK1	ethanolamine kinase 1
231608_at	1.83e-01	5.11e-02	3.22		
243846_x_at	1.83e-01	5.11e-02	3.22		
221654_s_at	1.83e-01	5.11e-02	3.22	USP3	ubiquitin specific peptidase 3
1566509_s_at	1.83e-01	5.11e-02	3.22	FBXO9	F-box protein 9
200637_s_at	1.83e-01	5.11e-02	3.22	PTPRF	protein tyrosine phosphatase, receptor type F
204174_at	1.83e-01	5.11e-02	3.22	ALOX5AP	arachidonate 5-lipoxygenase activating protein
210483_at	1.83e-01	5.11e-02	3.22	LOC254896///TNFRSF10C	uncharacterized LOC254896///TNF receptor superfamily member 10c
222756_s_at	1.83e-01	5.11e-02	3.22	ARRB1	arrestin beta 1
1559461_at	1.83e-01	5.11e-02	3.22		
201650_at	1.83e-01	5.11e-02	3.22	KRT19	keratin 19
240697_at	1.84e-01	5.12e-02	3.22	LOC100996345	uncharacterized LOC100996345
223242_s_at	1.84e-01	5.12e-02	3.22	MFSD11	major facilitator superfamily domain containing 11
200605_s_at	1.84e-01	5.12e-02	3.22	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha
226982_at	1.84e-01	5.12e-02	3.22	ELL2	elongation factor for RNA polymerase II 2
238970_at	1.84e-01	5.12e-02	3.22		
1554316_at	1.84e-01	5.12e-02	3.22	PGLS	6-phosphogluconolactonase
226884_at	1.84e-01	5.12e-02	3.22	LRRN1	leucine rich repeat neuronal 1
1556821_x_at	1.84e-01	5.12e-02	3.22	DLEU2	deleted in lymphocytic leukemia 2 (non-protein coding)
223279_s_at	1.84e-01	5.12e-02	3.22	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats
229823_at	1.84e-01	5.12e-02	3.22	RIMS2	regulating synaptic membrane exocytosis 2
37953_s_at	1.84e-01	5.12e-02	3.22	ASIC1	acid sensing ion channel subunit 1
218667_at	1.84e-01	5.12e-02	3.22	PJA1	praja ring finger ubiquitin ligase 1
1553530_a_at	1.84e-01	5.12e-02	3.22	ITGB1	integrin subunit beta 1
224202_at	1.84e-01	5.12e-02	3.22	SUFU	SUFU negative regulator of hedgehog signaling
213993_at	1.84e-01	5.13e-02	3.22	SPON1	spondin 1
201317_s_at	1.84e-01	5.13e-02	3.22	PSMA2	proteasome subunit alpha 2
